db_path,table_name,test_category,query,model,AI_answer,SQL_query,failed_attempts,execution_type,valid_efficiency_score,cell_precision,cell_recall,execution_accuracy,tuple_cardinality,tuple_constraint,tuple_order,num_tables,total_columns,total_rows,total_numeric_columns,total_categorical_columns,avg_columns_per_table,avg_rows_per_table,avg_numeric_categorical_ratio,avg_unique_vals,max_unique_vals,avg_data_sparsity,num_columns,num_rows,num_numeric_columns,num_categorical_columns,numeric_categorical_ratio,num_selected_columns,num_order_columns,limit_value,syntax_complexity,has_where,has_group_by,has_having,has_order_by,has_limit,has_distinct,has_join,has_subquery,has_union,has_aggregation,query_complexity,text_length,num_tokens,num_words,num_nouns,num_verbs,num_adjectives,num_entities,num_clauses,avg_sentence_length,keyword_score,semantic_complexity,token_prompt_count
data/db_categorical_simple.sqlite,dataset_film_famosi,ORDERBY-PROJECT,Select only the column `Anno` from `dataset_film_famosi`. Sort it in ascending order and return the first 15 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[1942], [1972], [1993], [1994], [1994], [1997], [2000], [2002], [2003], [2006], [2007], [2010], [2016], [2017], [2019]]",SELECT `Anno` FROM `dataset_film_famosi` ORDER BY `Anno` ASC LIMIT 15,0,remove,0.0,0.643,0.643,0.0,1.0,0.643,1.0,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2345441316127777,116,24,16,5,4,1,2,0,12.0,2,0.3986032903194427,1423
data/db_categorical_simple.sqlite,dataset_film_famosi,ORDERBY-PROJECT,Select only the column `Durata` from `dataset_film_famosi`. Sort it in descending order and return the first 15 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[202], [201], [195], [194], [168], [162], [154], [151], [148], [142], [134], [132], [128], [123], [120]]",SELECT `Durata` FROM `dataset_film_famosi` ORDER BY `Durata` DESC LIMIT 15,0,remove,0.0,0.733,0.846,0.0,1.0,0.692,1.0,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2292606367111206,119,24,16,5,4,1,3,0,12.0,2,0.2590159177780151,1423
data/db_categorical_simple.sqlite,dataset_film_famosi,ORDERBY-PROJECT,Select only the column `Titolo` from `dataset_film_famosi`. Sort it in ascending order and return the first 15 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['12 Years a Slave'], ['American Beauty'], ['Argo'], ['Birdman'], ['Casablanca'], ['Chicago'], ['Forrest Gump'], ['Gladiator'], ['Inception'], ['La La Land'], ['Million Dollar Baby'], ['No Country for Old Men'], ['Parasite'], ['Pulp Fiction'], [""Schindler's List""]]",SELECT `Titolo` FROM `dataset_film_famosi` ORDER BY `Titolo` ASC LIMIT 15,0,remove,0.0,0.867,0.867,0.0,1.0,0.867,1.0,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2261544299602508,118,24,16,4,4,1,3,0,12.0,2,0.3088607490062713,1423
data/db_categorical_simple.sqlite,dataset_auto,ORDERBY-SINGLE,"List the top 15 rows from the table `dataset_auto`, sorted by the column `Anno` in descending order.",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Aygo X', 'Toyota', 'Citycar', 72, 4.8, 'Repubblica Ceca', 2022], ['Talisman', 'Renault', 'Berlina', 160, 5.5, 'Francia', 2022], ['EQA', 'Mercedes-Benz', 'SUV', 190, 0.0, 'Germania', 2022], ['Forester', 'Subaru', 'SUV', 150, 6.7, 'Giappone', 2022], ['Leon', 'SEAT', 'Hatchback', 130, 5.2, 'Spagna', 2022], ['Golf VIII', 'Volkswagen', 'Berlina', 130, 5.1, 'Germania', 2021], ['Panda', 'Fiat', 'Citycar', 69, 4.9, 'Italia', 2021], ['Model 3', 'Tesla', 'Berlina', 283, 0.0, 'USA', 2021], ['Qashqai', 'Nissan', 'SUV', 140, 6.2, 'Regno Unito', 2021], ['208', 'Peugeot', 'Hatchback', 100, 4.5, 'Francia', 2021], ['Yaris Cross', 'Toyota', 'SUV', 116, 4.7, 'Giappone', 2021], ['A4', 'Audi', 'Berlina', 150, 5.7, 'Germania', 2021], ['Clio V', 'Renault', 'Hatchback', 90, 4.3, 'Francia', 2021], ['CX-5', 'Mazda', 'SUV', 165, 6.8, 'Giappone', 2021], ['XC60', 'Volvo', 'SUV', 250, 7.1, 'Svezia', 2021]]",SELECT * FROM `dataset_auto` ORDER BY `Anno` DESC LIMIT 15,0,remove,0.0,0.629,0.677,0.0,1.0,0.133,0.5,1,7,25,3,4,7.0,25.0,0.75,14.571428571428571,25,0.0,7,25,3,4,0.75,7,1,15.0,14.8,False,False,False,True,True,False,False,False,False,False,0.3007435852686564,100,23,15,5,3,1,1,1,23.0,3,0.3769229650497436,1567
data/db_categorical_simple.sqlite,dataset_auto,ORDERBY-PROJECT,Select only the column `Cavalli` from `dataset_auto`. Sort it in descending order and return the first 15 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[170], [165], [160], [155], [150], [145], [140], [135], [130], [125], [120], [115], [110], [105], [100]]",SELECT `Cavalli` FROM `dataset_auto` ORDER BY `Cavalli` DESC LIMIT 15,0,remove,0.0,0.333,0.455,0.0,1.0,0.273,1.0,1,7,25,3,4,7.0,25.0,0.75,14.571428571428571,25,0.0,7,25,3,4,0.75,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2204976375579834,113,24,16,4,4,1,2,0,12.0,2,0.1799409389495849,1569
data/db_categorical_simple.sqlite,dataset_film_famosi,ORDERBY-PROJECT,Select only the column `Anno` from `dataset_film_famosi`. Sort it in ascending order and return the first 15 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `Anno` FROM `dataset_film_famosi` ORDER BY `Anno` ASC LIMIT 15,3,remove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2345441316127777,116,24,16,5,4,1,2,0,12.0,2,0.3986032903194427,1423
data/db_categorical_simple.sqlite,dataset_film_famosi,ORDERBY-PROJECT,Select only the column `Durata` from `dataset_film_famosi`. Sort it in descending order and return the first 15 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[194], [188], [186], [184], [183], [182], [181], [179], [178], [177], [176], [175], [174], [173], [172]]",SELECT `Durata` FROM `dataset_film_famosi` ORDER BY `Durata` DESC LIMIT 15,0,remove,0.0,0.067,0.077,0.0,1.0,0.077,1.0,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2292606367111206,119,24,16,5,4,1,3,0,12.0,2,0.2590159177780151,1423
data/db_categorical_simple.sqlite,dataset_film_famosi,ORDERBY-PROJECT,Select only the column `Titolo` from `dataset_film_famosi`. Sort it in ascending order and return the first 15 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['Casablanca'], ['American Beauty'], ['American History X'], ['American Pie'], ['Apollo 13'], ['Back to the Future'], ['Batman Begins'], ['Being John Malkovich'], ['Chicago'], ['Cold Mountain'], ['Crash'], ['Django Unchained'], ['Eternal Sunshine of the Spotless Mind'], ['Forrest Gump'], ['Gladiator']]",SELECT `Titolo` FROM `dataset_film_famosi` ORDER BY `Titolo` ASC LIMIT 15,0,remove,0.0,0.333,0.333,0.0,1.0,0.333,0.95,1,6,25,3,3,6.0,25.0,1.0,18.666666666666668,25,0.0,6,25,3,3,1.0,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2261544299602508,118,24,16,4,4,1,3,0,12.0,2,0.3088607490062713,1423
data/db_complete_cut_300.sqlite,breast_cancer,ORDERBY-PROJECT,Select only the column `grade` from `breast_cancer`. Sort it in descending order and return the first 15 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[2], [2], [2], [2], [2], [2], [2], [2], [2], [2], [2], [2], [2], [2], [2]]",SELECT `grade` FROM `breast_cancer` ORDER BY `grade` DESC LIMIT 15,0,remove,0.0,1.0,0.5,0.0,1.0,0.0,1.0,1,12,25,12,0,12.0,25.0,12.0,11.083333333333334,25,0.0,12,25,12,0,12.0,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2227542523264885,112,24,16,5,4,1,2,0,12.0,2,0.1138563081622123,2046
data/db_complete_cut_300.sqlite,breast_cancer,ORDERBY-PROJECT,Select only the column `age` from `breast_cancer`. Sort it in ascending order and return the first 15 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[45], [45], [45], [45], [45], [45], [45], [45], [45], [45], [55], [55], [55], [55], [55]]",SELECT `age` FROM `breast_cancer` ORDER BY `age` ASC LIMIT 15,0,remove,0.0,1.0,0.182,0.0,1.0,0.0,1.0,1,12,25,12,0,12.0,25.0,12.0,11.083333333333334,25,0.0,12,25,12,0,12.0,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,False,0.221882620537281,109,24,16,5,4,1,2,0,12.0,2,0.0995655134320259,2046
data/db_complete_cut_300.sqlite,breast_cancer,ORDERBY-PROJECT,Select only the column `pgr` from `breast_cancer`. Sort it in ascending order and return the first 15 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,[],SELECT `pgr` FROM `breast_cancer` ORDER BY `pgr` ASC LIMIT 15,0,remove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,25,12,0,12.0,25.0,12.0,11.083333333333334,25,0.0,12,25,12,0,12.0,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2224704516768455,109,24,16,5,4,1,2,0,12.0,2,0.1142612919211387,2047
data/db_complete_cut_300.sqlite,breast_cancer,ORDERBY-PROJECT,Select only the column `pgr` from `breast_cancer`. Sort it in descending order and return the first 15 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]",SELECT `pgr` FROM `breast_cancer` ORDER BY `pgr` DESC LIMIT 15,0,remove,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,12,25,12,0,12.0,25.0,12.0,11.083333333333334,25,0.0,12,25,12,0,12.0,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2228461255431175,110,24,16,5,4,1,2,0,12.0,2,0.121153138577938,2047
data/db_complete_cut_300.sqlite,fitness_trakers,ORDERBY-PROJECT,Select only the column `Brand Name` from `fitness_trakers`. Sort it in descending order and return the first 15 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Xiaomi'], ['Xiaomi'], ['Xiaomi'], ['Xiaomi'], ['Xiaomi'], ['Xiaomi'], ['Xiaomi'], ['Fitbit'], ['Fitbit'], ['Fitbit'], ['Fitbit'], ['Fitbit'], ['Fitbit'], ['Fitbit'], ['Fitbit']]",SELECT `Brand Name` FROM `fitness_trakers` ORDER BY `Brand Name` DESC LIMIT 15,0,remove,0.0,0.5,0.333,0.0,1.0,0.0,1.0,1,11,27,2,9,11.0,27.0,0.2222222222222222,10.727272727272728,25,0.0841750841750841,11,27,2,9,0.2222222222222222,1,2,15.0,14.1,False,False,False,True,True,False,False,False,False,False,0.2231344605724017,119,25,17,4,4,1,2,0,12.5,2,0.1141948476433754,2449
data/db_complete_cut_300.sqlite,heart_attack,ORDERBY-PROJECT,Select only the column `thal` from `heart_attack`. Sort it in descending order and return the first 15 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[187], [178], [174], [173], [172], [172], [171], [171], [162], [162], [160], [153], [151], [150], [148]]",SELECT `thal` FROM `heart_attack` ORDER BY `thal` DESC LIMIT 15,0,remove,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,14,21,14,0,14.0,21.0,14.0,7.142857142857143,20,0.0,14,21,14,0,14.0,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2215884845256805,110,24,16,4,4,2,2,0,12.0,2,0.2147121131420135,2114
data/db_complete_cut_300.sqlite,heart_attack,ORDERBY-PROJECT,Select only the column `exang` from `heart_attack`. Sort it in descending order and return the first 15 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]",SELECT `exang` FROM `heart_attack` ORDER BY `exang` DESC LIMIT 15,0,remove,0.0,1.0,0.5,0.0,1.0,0.0,1.0,1,14,21,14,0,14.0,21.0,14.0,7.142857142857143,20,0.0,14,21,14,0,14.0,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2204072588443756,111,24,16,4,4,1,2,0,12.0,2,0.1826814711093902,2115
data/db_complete_cut_300.sqlite,heart_attack,ORDERBY-PROJECT,Select only the column `ca` from `heart_attack`. Sort it in ascending order and return the first 15 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0]]",SELECT `ca` FROM `heart_attack` ORDER BY `ca` ASC LIMIT 15,0,remove,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,14,21,14,0,14.0,21.0,14.0,7.142857142857143,20,0.0,14,21,14,0,14.0,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2209890248298645,107,24,16,4,4,1,2,0,12.0,2,0.2072256207466125,2114
data/db_complete_cut_300.sqlite,mobiles,ORDERBY-PROJECT,Select only the column `RAM` from `mobiles`. Sort it in descending order and return the first 15 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['6GB'], ['6GB'], ['6GB'], ['6GB'], ['6GB'], ['6GB'], ['6GB'], ['6GB'], ['6GB'], ['6GB'], ['6GB'], ['6GB'], ['6GB'], ['6GB'], ['6GB']]",SELECT `RAM` FROM `mobiles` ORDER BY `RAM` DESC LIMIT 15,0,remove,0.0,1.0,0.5,0.0,1.0,0.0,1.0,1,15,20,0,15,15.0,20.0,0.0,7.066666666666666,20,0.0,15,20,0,15,0.0,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2155222841143608,104,24,17,4,4,1,3,0,12.0,2,0.0780571028590202,3084
data/db_complete_cut_300.sqlite,mobiles,ORDERBY-PROJECT,Select only the column `Model Name` from `mobiles`. Sort it in descending order and return the first 15 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['iPhone 16 Pro Max'], ['iPhone 16 Pro'], ['iPhone 16 Plus'], ['iPhone 16'], ['iPhone 15 Pro Max'], ['iPhone 15 Pro'], ['iPhone 15 Plus'], ['iPhone 15'], ['iPhone 14 Pro Max'], ['iPhone 14 Pro'], ['iPhone 14 Plus'], ['iPhone 14'], ['iPhone SE 4'], ['iPhone SE 3']]",SELECT `Model Name` FROM `mobiles` ORDER BY `Model Name` DESC LIMIT 15,0,remove,0.0,0.0,0.0,0.0,0.933,0.0,0.5,1,15,20,0,15,15.0,20.0,0.0,7.066666666666666,20,0.0,15,20,0,15,0.0,1,2,15.0,12.1,False,False,False,True,True,False,False,False,False,False,0.2194120379845301,111,25,18,4,4,1,3,0,12.5,2,0.0411342829465866,3085
data/db_complete_cut_300.sqlite,breast_cancer,ORDERBY-PROJECT,Select only the column `grade` from `breast_cancer`. Sort it in descending order and return the first 15 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[4], [4], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [3], [2]]",SELECT `grade` FROM `breast_cancer` ORDER BY `grade` DESC LIMIT 15,0,remove,0.0,0.667,1.0,0.0,1.0,0.0,1.0,1,12,25,12,0,12.0,25.0,12.0,11.083333333333334,25,0.0,12,25,12,0,12.0,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2227542523264885,112,24,16,5,4,1,2,0,12.0,2,0.1138563081622123,2046
data/db_complete_cut_300.sqlite,breast_cancer,ORDERBY-PROJECT,Select only the column `age` from `breast_cancer`. Sort it in ascending order and return the first 15 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `age` FROM `breast_cancer` ORDER BY `age` ASC LIMIT 15,3,remove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12,25,12,0,12.0,25.0,12.0,11.083333333333334,25,0.0,12,25,12,0,12.0,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,False,0.221882620537281,109,24,16,5,4,1,2,0,12.0,2,0.0995655134320259,2046
data/db_complete_cut_300.sqlite,breast_cancer,ORDERBY-PROJECT,Select only the column `pgr` from `breast_cancer`. Sort it in ascending order and return the first 15 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [0], [1], [1]]",SELECT `pgr` FROM `breast_cancer` ORDER BY `pgr` ASC LIMIT 15,1,remove,0.0,0.5,1.0,0.0,1.0,0.0,1.0,1,12,25,12,0,12.0,25.0,12.0,11.083333333333334,25,0.0,12,25,12,0,12.0,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2224704516768455,109,24,16,5,4,1,2,0,12.0,2,0.1142612919211387,2047
data/db_complete_cut_300.sqlite,breast_cancer,ORDERBY-PROJECT,Select only the column `pgr` from `breast_cancer`. Sort it in descending order and return the first 15 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[80], [50], [36], [36], [13], [4], [2], [2], [2], [1], [1], [1], [1], [0], [0]]",SELECT `pgr` FROM `breast_cancer` ORDER BY `pgr` DESC LIMIT 15,0,remove,0.0,0.125,1.0,0.0,1.0,0.0,1.0,1,12,25,12,0,12.0,25.0,12.0,11.083333333333334,25,0.0,12,25,12,0,12.0,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2228461255431175,110,24,16,5,4,1,2,0,12.0,2,0.121153138577938,2047
data/db_complete_cut_300.sqlite,fitness_trakers,ORDERBY-PROJECT,Select only the column `Brand Name` from `fitness_trakers`. Sort it in descending order and return the first 15 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `Brand Name` FROM `fitness_trakers` ORDER BY `Brand Name` DESC LIMIT 15,3,remove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,11,27,2,9,11.0,27.0,0.2222222222222222,10.727272727272728,25,0.0841750841750841,11,27,2,9,0.2222222222222222,1,2,15.0,14.1,False,False,False,True,True,False,False,False,False,False,0.2231344605724017,119,25,17,4,4,1,2,0,12.5,2,0.1141948476433754,2449
data/db_complete_cut_300.sqlite,heart_attack,ORDERBY-PROJECT,Select only the column `thal` from `heart_attack`. Sort it in descending order and return the first 15 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[187], [178], [174], [173], [172], [172], [171], [171], [162], [162], [161], [160], [158], [153], [151]]",SELECT `thal` FROM `heart_attack` ORDER BY `thal` DESC LIMIT 15,0,remove,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,14,21,14,0,14.0,21.0,14.0,7.142857142857143,20,0.0,14,21,14,0,14.0,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2215884845256805,110,24,16,4,4,2,2,0,12.0,2,0.2147121131420135,2114
data/db_complete_cut_300.sqlite,heart_attack,ORDERBY-PROJECT,Select only the column `exang` from `heart_attack`. Sort it in descending order and return the first 15 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1]]",SELECT `exang` FROM `heart_attack` ORDER BY `exang` DESC LIMIT 15,0,remove,0.0,1.0,0.5,0.0,1.0,0.0,1.0,1,14,21,14,0,14.0,21.0,14.0,7.142857142857143,20,0.0,14,21,14,0,14.0,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2204072588443756,111,24,16,4,4,1,2,0,12.0,2,0.1826814711093902,2115
data/db_complete_cut_300.sqlite,heart_attack,ORDERBY-PROJECT,Select only the column `ca` from `heart_attack`. Sort it in ascending order and return the first 15 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT `ca` FROM `heart_attack` ORDER BY `ca` ASC LIMIT 15,3,remove,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,14,21,14,0,14.0,21.0,14.0,7.142857142857143,20,0.0,14,21,14,0,14.0,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2209890248298645,107,24,16,4,4,1,2,0,12.0,2,0.2072256207466125,2114
data/db_complete_cut_300.sqlite,mobiles,ORDERBY-PROJECT,Select only the column `RAM` from `mobiles`. Sort it in descending order and return the first 15 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['12GB'], ['12GB'], ['12GB'], ['12GB'], ['12GB'], ['12GB'], ['12GB'], ['12GB'], ['12GB'], ['12GB'], ['12GB'], ['12GB'], ['12GB'], ['12GB'], ['12GB']]",SELECT `RAM` FROM `mobiles` ORDER BY `RAM` DESC LIMIT 15,0,remove,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,15,20,0,15,15.0,20.0,0.0,7.066666666666666,20,0.0,15,20,0,15,0.0,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,False,0.2155222841143608,104,24,17,4,4,1,3,0,12.0,2,0.0780571028590202,3084
data/db_complete_cut_300.sqlite,mobiles,ORDERBY-PROJECT,Select only the column `Model Name` from `mobiles`. Sort it in descending order and return the first 15 values.,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['iPhone 15 Pro Max'], ['iPhone 15 Pro'], ['iPhone 15 Plus'], ['iPhone 15'], ['iPhone 14 Pro Max'], ['iPhone 14 Pro'], ['iPhone 14 Plus'], ['iPhone 14'], ['iPhone 13 Pro Max'], ['iPhone 13 Pro'], ['iPhone 13'], ['iPhone 12 Pro Max'], ['iPhone 12 Pro'], ['iPhone 12'], ['iPhone SE']]",SELECT `Model Name` FROM `mobiles` ORDER BY `Model Name` DESC LIMIT 15,0,remove,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,15,20,0,15,15.0,20.0,0.0,7.066666666666666,20,0.0,15,20,0,15,0.0,1,2,15.0,12.1,False,False,False,True,True,False,False,False,False,False,0.2194120379845301,111,25,18,4,4,1,3,0,12.5,2,0.0411342829465866,3085
data/db_numerical_simple.sqlite,BMI,ORDERBY-PROJECT,Select only the column `BMI` from `BMI`. Sort it in descending order and return the first 15 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[33.66], [33.63], [33.45], [32.94], [32.83], [32.68], [32.63], [32.56], [32.45], [32.34], [32.25], [32.17], [32.08], [31.99], [31.95]]",SELECT `BMI` FROM `BMI` ORDER BY `BMI` DESC LIMIT 15,1,remove,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1,6,30,4,2,6.0,30.0,2.0,23.0,30,0.0,6,30,4,2,2.0,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,False,0.215402624130249,100,24,17,3,4,1,4,0,12.0,2,0.2100656032562255,1525
data/db_numerical_simple.sqlite,energy_consumption,ORDERBY-SINGLE,"List the top 15 rows from the table `energy_consumption`, sorted by the column `id` in ascending order.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Family_1', 987, 33, 0.28, 29.91, 276.36], ['Family_2', 1248, 27, 0.25, 46.22, 312.0], ['Family_3', 1123, 32, 0.22, 35.09, 247.06], ['Family_4', 1108, 29, 0.27, 38.21, 299.16], ['Family_5', 1465, 30, 0.25, 48.83, 366.25], ['Family_6', 1762, 31, 0.33, 56.84, 581.46], ['Family_7', 2064, 33, 0.2, 62.55, 412.8], ['Family_8', 810, 30, 0.28, 27.0, 226.8], ['Family_9', 1027, 30, 0.28, 34.23, 287.56], ['Family_10', 1272, 31, 0.21, 41.03, 267.12], ['Family_11', 1322, 30, 0.3, 44.07, 396.6], ['Family_12', 2311, 25, 0.34, 92.44, 785.74], ['Family_13', 1265, 32, 0.32, 39.53, 404.8], ['Family_14', 899, 25, 0.34, 35.96, 305.66], ['Family_15', 862, 27, 0.28, 31.93, 241.36]]",SELECT * FROM `energy_consumption` ORDER BY `id` ASC LIMIT 15,0,remove,0.0,1.0,0.835,0.0,1.0,0.0,0.5,1,7,25,6,1,7.0,25.0,6.0,21.142857142857142,25,0.0,7,25,6,1,6.0,7,1,15.0,14.8,False,False,False,True,True,False,False,False,False,True,0.2895720968723297,103,24,16,6,3,1,1,0,24.0,4,0.1818024218082428,1564
data/db_numerical_simple.sqlite,energy_consumption,ORDERBY-ADVANCED,"Compute the sum of the columns id, household_name for each row in `energy_consumption`. Sort all rows in ascending order by this sum and return the first 15 rows.",deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[['Family_1', 987, 33, 0.28, 29.91, 276.36], ['Family_2', 1248, 27, 0.25, 46.22, 312.0], ['Family_3', 1123, 32, 0.22, 35.09, 247.06], ['Family_4', 1108, 29, 0.27, 38.21, 299.16], ['Family_5', 1465, 30, 0.25, 48.83, 366.25], ['Family_6', 1762, 31, 0.33, 56.84, 581.46], ['Family_7', 2064, 33, 0.2, 62.55, 412.8], ['Family_8', 810, 30, 0.28, 27.0, 226.8], ['Family_9', 1027, 30, 0.28, 34.23, 287.56], ['Family_10', 1272, 31, 0.21, 41.03, 267.12], ['Family_11', 1322, 30, 0.3, 44.07, 396.6], ['Family_12', 2311, 25, 0.34, 92.44, 785.74], ['Family_13', 1265, 32, 0.32, 39.53, 404.8], ['Family_14', 899, 25, 0.34, 35.96, 305.66], ['Family_15', 862, 27, 0.28, 31.93, 241.36]]",SELECT * FROM `energy_consumption` ORDER BY `id` + `household_name` ASC LIMIT 15,1,remove,0.0,1.0,0.835,0.0,1.0,0.0,0.5,1,7,25,6,1,7.0,25.0,6.0,21.142857142857142,25,0.0,7,25,6,1,6.0,7,2,15.0,15.1,False,False,False,True,True,False,False,False,False,True,0.296534895769755,162,34,26,7,2,1,2,0,17.0,4,0.1667057275772094,1575
data/db_numerical_simple.sqlite,energy_consumption,ORDERBY-PROJECT,Select only the column `id` from `energy_consumption`. Sort it in ascending order and return the first 15 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[0], [1], [2], [3], [4], [5], [6], [7], [8], [9], [10], [11], [12], [13], [14]]",SELECT `id` FROM `energy_consumption` ORDER BY `id` ASC LIMIT 15,0,remove,0.0,0.933,0.933,0.0,1.0,0.933,1.0,1,7,25,6,1,7.0,25.0,6.0,21.142857142857142,25,0.0,7,25,6,1,6.0,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,True,0.2489720384756724,113,25,17,5,4,1,2,0,12.5,3,0.2751342952251434,1565
data/db_numerical_simple.sqlite,energy_consumption,ORDERBY-PROJECT,Select only the column `id` from `energy_consumption`. Sort it in descending order and return the first 15 values.,deepseek-ai/DeepSeek-R1-Distill-Llama-70B-free,"[[24], [23], [22], [21], [20], [19], [18], [17], [16], [15], [14], [13], [12], [11], [10]]",SELECT `id` FROM `energy_consumption` ORDER BY `id` DESC LIMIT 15,0,remove,0.0,0.933,0.933,0.0,1.0,0.933,1.0,1,7,25,6,1,7.0,25.0,6.0,21.142857142857142,25,0.0,7,25,6,1,6.0,1,1,15.0,11.8,False,False,False,True,True,False,False,False,False,True,0.2492914646307627,114,25,17,5,4,1,2,0,12.5,3,0.2806199491024017,1565
